player_id,player_code,gameweek,fixture_id,name,web_name,position_id,selected_by_percent,value,team_id,opponent_id,h_a,kickoff_time,team_score,opponent_score,minutes,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,bonus,bps,total_points,xG,xA,xGI,xGC,DefCon,ict_index,influence,creativity,threat,in_dreamteam,status,news,corners_indirect_freekicks_order,direct_freekicks_order,penalties_order,season
679,467189,32,320,Mads Hermansen,Hermansen,1,0.5,4.2,19,20,Home,2026-04-10T19:00:00Z,4,0,90,0,0,1,0,0,0,0,27,7,0.0,0.0,0.0,0.59,0,2.5,24.6,0.0,0.0,False,a,,,,,2526
680,440323,32,313,Armando Broja,Broja,4,0.2,5.2,3,6,Home,2026-04-11T14:00:00Z,0,2,8,0,0,0,1,0,0,0,2,1,0.0,0.0,0.0,0.13,0,0.2,1.0,0.6,0.0,False,a,,,,,2526
681,485711,32,317,Benjamin Sesko,Šeško,4,6.4,7.4,14,11,Home,2026-04-13T19:00:00Z,1,2,90,0,0,0,2,0,0,0,10,2,0.31,0.01,0.32,2.37,2,5.7,10.4,2.3,44.0,False,a,,,,,2526
682,497949,32,320,David Møller Wolfe,Møller Wolfe,2,0.1,4.2,20,19,Away,2026-04-10T19:00:00Z,0,4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
683,201895,32,319,Omar Alderete,Alderete,2,6.1,4.1,17,18,Home,2026-04-12T13:00:00Z,1,0,90,0,0,1,0,0,0,0,29,8,0.0,0.0,0.0,0.84,10,2.3,22.4,0.8,0.0,False,a,,,,,2526
684,465642,32,315,Malick Thiaw,Thiaw,2,6.5,5.1,15,8,Away,2026-04-12T13:00:00Z,1,2,90,0,0,0,2,1,0,0,7,2,0.0,0.02,0.02,2.56,10,2.0,16.8,1.5,2.0,False,a,,,,,2526
685,242882,32,311,Bafodé Diakité,Diakité,2,0.3,4.1,4,1,Away,2026-04-11T11:30:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
686,611922,32,316,Rio Ngumoha,Ngumoha,3,0.9,4.3,12,10,Home,2026-04-11T16:30:00Z,2,0,68,1,0,1,0,0,0,3,39,11,0.12,0.43,0.55,0.58,7,12.3,49.4,31.8,42.0,False,a,,,,,2526
687,606774,32,311,Remy Rees-Dottin,Rees-Dottin,3,0.2,4.3,4,1,Away,2026-04-11T11:30:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
688,481283,32,318,James Wright,Wright,1,0.6,3.9,2,16,Away,2026-04-12T13:00:00Z,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
689,623110,32,315,Seung-Soo Park,Seung soo,3,0.5,4.3,15,8,Away,2026-04-12T13:00:00Z,1,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
690,590014,32,315,Rio Cardines,Cardines,3,0.3,4.4,8,15,Home,2026-04-12T13:00:00Z,2,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,False,a,,,,,2526
691,177815,32,317,Dominic Calvert-Lewin,Calvert-Lewin,4,10.4,5.6,11,14,Away,2026-04-13T19:00:00Z,2,1,90,0,0,0,1,0,0,0,4,2,1.31,0.02,1.33,1.31,4,8.5,7.2,7.1,71.0,False,a,,,,1.0,2526
